1582191697 0 0 0 0 0 0 0 1 0
1582191865 0 0 0 0 0 0 0 1 1
1582193524 0 1 0 0 0 0 0 1 1
1582193721 0 2 0 0 0 0 0 1 1
1582196427 0 2 0 0 0 1 0 1 1
1582199491 0 2 0 0 0 2 0 1 1
1582200686 0 2 0 0 0 3 0 1 1
1582210717 0 2 0 0 0 4 0 1 1
1582213522 0 3 0 0 0 4 0 1 1
1582258042 0 3 0 0 0 5 0 1 1
1582274070 1 3 0 0 0 5 0 1 1
1582275597 1 4 0 0 0 5 0 1 1
1582275926 2 4 0 0 0 5 0 1 1
1582276710 2 5 0 0 0 5 0 1 1
1582276743 2 6 0 0 0 5 0 1 1
1582276979 2 7 0 0 0 5 0 1 1
1582277093 3 7 0 0 0 5 0 1 1
1582277113 4 7 0 0 0 5 0 1 1
1582277405 4 8 0 0 0 5 0 1 1
1582280436 4 9 0 0 0 5 0 1 1
1582280444 4 10 0 0 0 5 0 1 1
1582280480 4 11 0 0 0 5 0 1 1
1582282678 5 11 0 0 0 5 0 1 1
1582282971 6 11 0 0 0 5 0 1 1
1582295815 7 11 0 0 0 5 0 1 1
1582297023 8 11 0 0 0 5 0 1 1
1582299736 9 11 0 0 0 5 0 1 1
1582382294 9 11 0 0 0 5 1 1 1
1582389416 9 12 0 0 0 5 1 1 1
1582429122 10 12 0 0 0 5 1 1 1
1582435439 11 12 0 0 0 5 1 1 1
1582442198 12 12 0 0 0 5 1 1 1
1582444536 13 12 0 0 0 5 1 1 1
1582474245 13 12 0 0 0 5 2 1 1
1582475340 14 12 0 0 0 5 2 1 1
1582475360 15 12 0 0 0 5 2 1 1
1582512518 16 12 0 0 0 5 2 1 1
1582519252 17 12 0 0 0 5 2 1 1
1582520434 17 13 0 0 0 5 2 1 1
1582520549 17 14 0 0 0 5 2 1 1
1582520849 17 14 0 0 0 5 3 1 1
1582522429 17 14 0 0 0 5 4 1 1
1582526523 17 15 0 0 0 5 4 1 1
1582526628 17 16 0 0 0 5 4 1 1
1582533113 17 16 0 0 0 5 5 1 1
1582535013 18 16 0 0 0 5 5 1 1
1582535029 19 16 0 0 0 5 5 1 1
1582538248 19 16 0 0 0 5 6 1 1
1582566876 19 16 0 0 0 5 7 1 1
1582602353 20 16 0 0 0 5 7 1 1
1582602355 20 17 0 0 0 5 7 1 1
1582602363 20 18 0 0 0 5 7 1 1
1582602438 20 19 0 0 0 5 7 1 1
1582602576 21 19 0 0 0 5 7 1 1
1582602598 22 19 0 0 0 5 7 1 1
1582603146 23 19 0 0 0 5 7 1 1
1582604363 24 19 0 0 0 5 7 1 1
1582606242 24 19 0 0 0 5 8 1 1
1582606395 24 19 0 0 0 5 9 1 1
1582606701 25 19 0 0 0 5 9 1 1
1582606716 26 19 0 0 0 5 9 1 1
1582616372 27 19 0 0 0 5 9 1 1
1582617736 28 19 0 0 0 5 9 1 1
1582618054 29 19 0 0 0 5 9 1 1
1582618249 30 19 0 0 0 5 9 1 1
1582619559 31 19 0 0 0 5 9 1 1
1582620230 31 20 0 0 0 5 9 1 1
1582620419 32 20 0 0 0 5 9 1 1
1582620942 32 21 0 0 0 5 9 1 1
1582622168 32 21 0 0 0 5 10 1 1
1582622262 32 21 0 0 0 5 11 1 1
1582623136 33 21 0 0 0 5 11 1 1
1582623616 34 21 0 0 0 5 11 1 1
1582623740 34 22 0 0 0 5 11 1 1
1582623747 34 23 0 0 0 5 11 1 1
1582627290 34 24 0 0 0 5 11 1 1
1582630309 34 24 0 0 1 5 11 1 1
1582630342 34 24 0 0 2 5 11 1 1
1582639646 34 24 0 0 3 5 11 1 1
1582640174 34 24 0 0 4 5 11 1 1
1582647189 34 24 0 0 4 5 12 1 1
1582688777 34 25 0 0 4 5 12 1 1
1582689395 35 25 0 0 4 5 12 1 1
1582689473 36 25 0 0 4 5 12 1 1
1582690421 37 25 0 0 4 5 12 1 1
1582691880 37 26 0 0 4 5 12 1 1
1582691945 37 27 0 0 4 5 12 1 1
1582691960 37 28 0 0 4 5 12 1 1
