1514352339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1514371980 0 0 0 0 0 0 0 0 0 209 0 0 0 0 0 0 0 0 0 0
1514396292 0 0 0 0 0 0 0 0 0 441 0 0 0 0 0 0 0 0 0 0
1514485711 0 0 0 0 0 0 0 0 0 483 0 0 0 0 0 0 0 0 0 0
1514704452 0 0 0 0 0 0 0 0 0 577 0 0 0 0 0 0 0 0 0 0
1514704609 0 0 0 0 0 0 0 0 0 581 0 0 0 0 0 0 0 0 0 0
1514706913 0 0 0 0 0 0 0 0 0 624 0 0 0 0 0 0 0 0 0 0
1514707689 0 0 0 0 0 0 0 0 0 628 0 0 0 0 0 0 0 0 0 0
1514887601 0 0 0 0 0 0 0 0 0 741 0 0 0 0 0 0 0 0 0 0
1514956826 0 0 0 0 0 0 0 0 0 741 0 2 0 0 0 0 0 0 0 0
1514968544 0 0 0 0 0 0 0 0 0 771 0 2 0 0 0 0 0 0 0 0
1514970458 0 0 0 0 0 0 0 0 0 780 0 2 0 0 0 0 0 0 0 0
1514970563 0 0 0 0 0 0 0 0 0 782 0 2 0 0 0 0 0 0 0 0
1514971359 0 0 0 0 0 0 0 0 0 782 0 407 0 0 0 0 0 0 0 0
1514972856 0 0 0 0 0 0 0 0 0 801 0 407 0 0 0 0 0 0 0 0
1515082771 0 0 0 0 0 0 0 0 0 811 0 407 0 0 0 0 0 0 0 0
1515226850 0 0 0 0 0 0 0 0 0 863 0 407 0 0 0 0 0 0 0 0
1515233241 0 0 0 0 0 0 0 0 0 863 0 616 0 0 0 0 0 0 0 0
1515298426 0 0 0 0 0 0 0 0 0 977 0 616 0 0 0 0 0 0 0 0
1515315112 0 0 0 0 0 0 0 0 0 1152 0 616 0 0 0 0 0 0 0 0
1515319902 0 0 0 0 0 0 0 0 0 1152 0 983 0 0 0 0 0 0 0 0
1515405710 0 0 0 0 0 0 0 0 0 1199 0 983 0 0 0 0 0 0 0 0
1515412001 0 0 0 0 0 0 0 0 0 1199 0 983 0 0 0 0 0 0 0 0
