1582650592 20 41 10 9 0 2
1582652671 20 42 10 9 0 2
1582693268 21 42 10 9 0 2
1582693362 22 42 10 9 0 2
1582696274 23 42 10 9 0 2
1582707514 24 42 10 9 0 2
1582708426 25 42 10 9 0 2
1582769491 26 42 10 9 0 2
1582770673 27 42 10 9 0 2
1582771986 28 42 10 9 0 2
1582772882 29 42 10 9 0 2
1582773707 30 42 10 9 0 2
1582774364 31 42 10 9 0 2
1582776961 32 42 10 9 0 2
1582780987 33 42 10 9 0 2
1582799834 33 43 10 9 0 2
1582802207 33 44 10 9 0 2
1582848204 34 44 10 9 0 2
1582863288 35 44 10 9 0 2
1582864308 35 45 10 9 0 2
1582875143 36 45 10 9 0 2
1582875244 37 45 10 9 0 2
1582880365 38 45 10 9 0 2
1582881695 39 45 10 9 0 2
1582882575 39 46 10 9 0 2
1582882902 39 47 10 9 0 2
1582901776 40 47 10 9 0 2
1582901785 41 47 10 9 0 2
1582940271 42 47 10 9 0 2
1583028356 43 47 10 9 0 2
1583037696 44 47 10 9 0 2
1583073389 44 48 10 9 0 2
1583073454 44 49 10 9 0 2
1583074653 45 49 10 9 0 2
1583074668 46 49 10 9 0 2
1583080203 47 49 10 9 0 2
1583105123 47 50 10 9 0 2
1583154089 48 50 10 9 0 2
1583154410 49 50 10 9 0 2
1583157842 50 50 10 9 0 2
1583244200 51 50 10 9 0 2
1583244327 52 50 10 9 0 2
1583244565 53 50 10 9 0 2
1583246398 54 50 10 9 0 2
1583290784 55 50 10 9 0 2
1583291990 55 51 10 9 0 2
1583293833 55 52 10 9 0 2
1583300712 56 52 10 9 0 2
1583334595 56 53 10 9 0 2
1583339575 56 53 11 9 0 2
1583385536 57 53 11 9 0 2
1583385902 58 53 11 9 0 2
1583385968 59 53 11 9 0 2
1583386604 60 53 11 9 0 2
1583401250 61 53 11 9 0 2
1583403019 62 53 11 9 0 2
1583405847 63 53 11 9 0 2
1583407150 64 53 11 9 0 2
1583421047 65 53 11 9 0 2
1583422653 65 54 11 9 0 2
1583463104 65 55 11 9 0 2
1583465166 66 55 11 9 0 2
1583465194 67 55 11 9 0 2
1583465305 68 55 11 9 0 2
1583465953 68 56 11 9 0 2
1583481384 69 56 11 9 0 2
1583481411 70 56 11 9 0 2
1583485359 71 56 11 9 0 2
1583509385 72 56 11 9 0 2
1583509744 73 56 11 9 0 2
1583510400 74 56 11 9 0 2
1583546560 75 56 11 9 0 2
1583633737 76 56 11 9 0 2
1583634334 77 56 11 9 0 2
1583635083 78 56 11 9 0 2
1583636946 79 56 11 9 0 2
1583637293 80 56 11 9 0 2
1583640370 81 56 11 9 0 2
1583640458 82 56 11 9 0 2
1583642926 83 56 11 9 0 2
1583645087 84 56 11 9 0 2
1583714307 85 56 11 9 0 2
1583731225 85 57 11 9 0 2
1583753160 86 57 11 9 0 2
1583753201 87 57 11 9 0 2
1583753994 88 57 11 9 0 2
1583839616 89 57 11 9 0 2
1583840165 90 57 11 9 0 2
1583917866 90 57 12 9 0 2
1583919163 90 58 12 9 0 2
1583921021 91 58 12 9 0 2
1583921044 92 58 12 9 0 2
1583926172 93 58 12 9 0 2
1583927382 94 58 12 9 0 2
1583945064 94 58 13 9 0 2
1583978128 95 58 13 9 0 2
1583978160 96 58 13 9 0 2
1583989451 97 58 13 9 0 2
1583998318 98 58 13 9 0 2
1584005636 99 58 13 9 0 2
1584010285 100 58 13 9 0 2
1584018375 101 58 13 9 0 2
1584020164 102 58 13 9 0 2
1584057503 103 58 13 9 0 2
1584064142 103 59 13 9 0 2
1584077006 104 59 13 9 0 2
1584077043 105 59 13 9 0 2
1584080383 106 59 13 9 0 2
1584088139 107 59 13 9 0 2
1584090151 108 59 13 9 0 2
1584090547 108 60 13 9 0 2
1584103349 109 60 13 9 0 2
1584103411 110 60 13 9 0 2
1584149359 111 60 13 9 0 2
1584149752 112 60 13 9 0 2
1584152323 113 60 13 9 0 2
1584153068 114 60 13 9 0 2
1584153267 115 60 13 9 0 2
1584171621 115 61 13 9 0 2
1584185611 116 61 13 9 0 2
1584185679 117 61 13 9 0 2
1584196245 117 62 13 9 0 2
1584199107 117 63 13 9 0 2
1584252841 117 64 13 9 0 2
1584252931 117 65 13 9 0 2
1584252996 117 66 13 9 0 2
1584253061 117 67 13 9 0 2
1584253129 117 68 13 9 0 2
1584266279 118 68 13 9 0 2
1584266557 119 68 13 9 0 2
1584283838 119 69 13 9 0 2
1584283869 119 70 13 9 0 2
1584283909 119 71 13 9 0 2
1584283943 119 72 13 9 0 2
1584287101 119 73 13 9 0 2
1584323264 120 73 13 9 0 2
1584323275 120 74 13 9 0 2
1584323299 121 74 13 9 0 2
1584323306 121 75 13 9 0 2
1584323337 122 75 13 9 0 2
1584333293 123 75 13 9 0 2
1584345271 123 76 13 9 0 2
1584345341 123 77 13 9 0 2
1584345371 123 78 13 9 0 2
1584345409 123 79 13 9 0 2
1584345449 123 80 13 9 0 2
1584356622 124 80 13 9 0 2
1584356674 125 80 13 9 0 2
1584357428 126 80 13 9 0 2
1584371387 126 81 13 9 0 2
1584375591 126 82 13 9 0 2
1584376335 126 82 14 9 0 2
1584378641 126 82 15 9 0 2
1584382238 126 83 15 9 0 2
1584427140 127 83 15 9 0 2
1584435976 128 83 15 9 0 2
1584442496 129 83 15 9 0 2
1584447094 130 83 15 9 0 2
1584447129 131 83 15 9 0 2
1584497241 132 83 15 9 0 2
1584497506 133 83 15 9 0 2
1584514805 134 83 15 9 0 2
1584515745 134 84 15 9 0 2
1584515822 134 85 15 9 0 2
1584518190 134 86 15 9 0 2
1584518240 134 87 15 9 0 2
1584531663 135 87 15 9 0 2
1584531716 136 87 15 9 0 2
1584539941 137 87 15 9 0 2
1584540440 138 87 15 9 0 2
1584541044 138 88 15 9 0 2
1584541223 138 89 15 9 0 2
1584545152 138 89 16 9 0 2
1584545815 138 90 16 9 0 2
1584546062 138 91 16 9 0 2
1584546159 138 92 16 9 0 2
1584608872 139 92 16 9 0 2
1584609781 140 92 16 9 0 2
1584610093 141 92 16 9 0 2
1584610246 142 92 16 9 0 2
1584636898 142 93 16 9 0 2
1584668203 143 93 16 9 0 2
1584668313 144 93 16 9 0 2
1584669185 145 93 16 9 0 2
1584670122 146 93 16 9 0 2
1584672834 146 94 16 9 0 2
1584672885 146 95 16 9 0 2
1584676685 146 96 16 9 0 2
1584676802 146 97 16 9 0 2
1584684899 146 98 16 9 0 2
1584684981 146 99 16 9 0 2
1584685764 146 100 16 9 0 2
1584686398 146 101 16 9 0 2
1584686426 146 102 16 9 0 2
1584686465 146 103 16 9 0 2
1584686501 146 104 16 9 0 2
1584696833 146 104 17 9 0 2
1584698340 146 105 17 9 0 2
1584698827 146 106 17 9 0 2
1584699186 146 107 17 9 0 2
1584699513 146 108 17 9 0 2
1584700023 146 109 17 9 0 2
1584718060 146 110 17 9 0 2
1584720418 146 111 17 9 0 2
1584721533 146 112 17 9 0 2
1584755052 147 112 17 9 0 2
1584755244 148 112 17 9 0 2
1584790919 148 113 17 9 0 2
1584804839 148 114 17 9 0 2
1584852747 148 115 17 9 0 2
1584854665 148 116 17 9 0 2
1584854911 148 117 17 9 0 2
1584855170 148 118 17 9 0 2
1584855233 148 119 17 9 0 2
1584884811 148 120 17 9 0 2
1584884965 148 121 17 9 0 2
1584935286 148 122 17 9 0 2
1584954066 148 123 17 9 0 2
1584954268 148 124 17 9 0 2
1584954296 148 125 17 9 0 2
1584954380 148 126 17 9 0 2
1584972367 148 127 17 9 0 2
1584972841 148 128 17 9 0 2
1585013528 148 129 17 9 0 2
1585027237 148 130 17 9 0 2
1585058994 149 130 17 9 0 2
1585062170 149 131 17 9 0 2
1585062642 149 132 17 9 0 2
1585063161 149 133 17 9 0 2
1585063547 149 134 17 9 0 2
1585065184 149 135 17 9 0 2
1585065565 149 136 17 9 0 2
1585065691 149 137 17 9 0 2
1585066347 149 138 17 9 0 2
1585066410 149 139 17 9 0 2
1585067283 149 139 18 9 0 2
1585095995 150 139 18 9 0 2
1585096062 151 139 18 9 0 2
1585114451 151 140 18 9 0 2
1585115361 151 141 18 9 0 2
1585122395 151 141 19 9 0 2
1585122607 151 142 19 9 0 2
1585131541 151 143 19 9 0 2
1585132519 151 144 19 9 0 2
1585143395 151 145 19 9 0 2
1585144081 151 146 19 9 0 2
1585146548 151 147 19 9 0 2
1585147258 151 148 19 9 0 2
1585147359 151 149 19 9 0 2
1585150028 151 150 19 9 0 2
1585182654 152 150 19 9 0 2
1585182699 153 150 19 9 0 2
1585197804 154 150 19 9 0 2
1585207400 154 151 19 9 0 2
1585211105 154 152 19 9 0 2
1585219337 154 153 19 9 0 2
1585250342 154 154 19 9 0 2
1585250465 154 155 19 9 0 2
1585250812 154 156 19 9 0 2
1585272526 155 156 19 9 0 2
1585272573 156 156 19 9 0 2
1585286126 156 157 19 9 0 2
1585303189 156 157 20 9 0 2
1585372849 157 157 20 9 0 2
1585372875 158 157 20 9 0 2
1585529196 159 157 20 9 0 2
1585540456 159 158 20 9 0 2
1585540654 159 159 20 9 0 2
1585542682 159 160 20 9 0 2
1585542829 159 161 20 9 0 2
1585701092 160 161 20 9 0 2
1585704560 161 161 20 9 0 2
1585712191 162 161 20 9 0 2
1585719042 162 162 20 9 0 2
1585719156 162 163 20 9 0 2
1585729814 163 163 20 9 0 2
1585729857 164 163 20 9 0 2
1585731960 164 164 20 9 0 2
1585732624 165 164 20 9 0 2
1585732662 166 164 20 9 0 2
1585733866 167 164 20 9 0 2
1585736790 167 165 20 9 0 2
1585736847 167 166 20 9 0 2
1585738852 167 167 20 9 0 2
1585739905 168 167 20 9 0 2
1585739931 169 167 20 9 0 2
1585747231 169 168 20 9 0 2
1585747461 169 169 20 9 0 2
1585747996 169 170 20 9 0 2
1585753579 169 171 20 9 0 2
1585758090 169 172 20 9 0 2
1585806483 169 173 20 9 0 2
1585806915 169 174 20 9 0 2
1585807049 169 175 20 9 0 2
1585807757 169 176 20 9 0 2
1585814220 169 177 20 9 0 2
1587643236 169 178 20 9 0 2
1587644823 169 179 20 9 0 2
1587751286 169 180 20 9 0 2
1587751405 169 181 20 9 0 2
1587751630 169 182 20 9 0 2
1587799334 170 182 20 9 0 2
1587875558 170 183 20 9 0 2
1587877564 170 184 20 9 0 2
1587894518 170 184 20 9 0 3
1587962664 170 185 20 9 0 3
1587962719 170 186 20 9 0 3
1587965002 171 186 20 9 0 3
1587967193 172 186 20 9 0 3
1587969592 173 186 20 9 0 3
1587998778 173 186 20 9 1 3
1588048168 173 187 20 9 1 3
1588048178 173 188 20 9 1 3
1588051958 173 189 20 9 1 3
1588052006 173 190 20 9 1 3
1588079019 174 190 20 9 1 3
1588079090 175 190 20 9 1 3
1588079324 176 190 20 9 1 3
1588093897 177 190 20 9 1 3
1588132324 177 191 20 9 1 3
1588132732 177 192 20 9 1 3
1588163336 178 192 20 9 1 3
1588163392 179 192 20 9 1 3
1588167011 180 192 20 9 1 3
1588172478 180 193 20 9 1 3
1588173322 180 194 20 9 1 3
1588173987 180 195 20 9 1 3
1588390427 181 195 20 9 1 3
1588390463 182 195 20 9 1 3
1588393646 183 195 20 9 1 3
1588416757 184 195 20 9 1 3
1588420733 185 195 20 9 1 3
1588493517 185 195 21 9 1 3
1588567544 186 195 21 9 1 3
1588604323 186 196 21 9 1 3
1588610373 186 197 21 9 1 3
1588640535 186 198 21 9 1 3
1588666291 187 198 21 9 1 3
1588666332 188 198 21 9 1 3
1588667814 188 199 21 9 1 3
1588668187 189 199 21 9 1 3
1588668216 190 199 21 9 1 3
1588737132 191 199 21 9 1 3
1588737879 191 200 21 9 1 3
1588738989 192 200 21 9 1 3
1588739029 193 200 21 9 1 3
1588741459 194 200 21 9 1 3
1588743947 195 200 21 9 1 3
1588745697 195 201 21 9 1 3
1588784196 195 202 21 9 1 3
1588784567 195 203 21 9 1 3
1588786960 195 204 21 9 1 3
1588866220 196 204 21 9 1 3
1588866280 197 204 21 9 1 3
1588939600 198 204 21 9 1 3
1589008151 198 205 21 9 1 3
1589010080 198 206 21 9 1 3
1589011037 199 206 21 9 1 3
1589011127 200 206 21 9 1 3
1589011242 201 206 21 9 1 3
1589014743 202 206 21 9 1 3
1589014938 203 206 21 9 1 3
1589020606 204 206 21 9 1 3
1589102590 205 206 21 9 1 3
1589113816 206 206 21 9 1 3
1589242027 207 206 21 9 1 3
1589270248 208 206 21 9 1 3
1589289797 209 206 21 9 1 3
1589328087 210 206 21 9 1 3
1589367436 210 207 21 9 1 3
1589373077 211 207 21 9 1 3
1589373160 212 207 21 9 1 3
1589381621 212 207 22 9 1 3
1589381787 212 207 23 9 1 3
1589382184 212 208 23 9 1 3
1589383596 212 209 23 9 1 3
1589383808 212 210 23 9 1 3
1589386337 212 211 23 9 1 3
1589387212 212 212 23 9 1 3
1589389160 212 212 24 9 1 3
1589393326 212 212 25 9 1 3
1589393875 212 212 26 9 1 3
1589394482 212 212 27 9 1 3
1589697384 213 212 27 9 1 3
1589697431 214 212 27 9 1 3
1589712172 214 212 28 9 1 3
1589712179 214 212 29 9 1 3
1589722218 215 212 29 9 1 3
1589722356 216 212 29 9 1 3
1589762685 217 212 29 9 1 3
1589788764 218 212 29 9 1 3
1589799788 219 212 29 9 1 3
1589811205 220 212 29 9 1 3
1589827285 220 212 30 9 1 3
1589827647 220 212 31 9 1 3
1589859042 221 212 31 9 1 3
1589859080 222 212 31 9 1 3
1589869327 223 212 31 9 1 3
1589869553 224 212 31 9 1 3
1589878967 225 212 31 9 1 3
1589879099 226 212 31 9 1 3
1589880891 227 212 31 9 1 3
1589881709 228 212 31 9 1 3
1589882172 229 212 31 9 1 3
1589891644 230 212 31 9 1 3
1589896690 230 212 32 9 1 3
1589897141 230 212 33 9 1 3
1589897396 230 212 34 9 1 3
1589897623 230 212 35 9 1 3
1589898434 230 212 36 9 1 3
1589899667 230 212 37 9 1 3
1589910335 230 212 38 9 1 3
1589911672 230 212 39 9 1 3
1589912115 230 212 40 9 1 3
1589912509 230 212 41 9 1 3
1589943527 231 212 41 9 1 3
1589943589 232 212 41 9 1 3
1589948415 233 212 41 9 1 3
1589951728 233 212 42 9 1 3
1589952927 233 212 43 9 1 3
1589953673 233 213 43 9 1 3
1589954210 233 214 43 9 1 3
1589973927 234 214 43 9 1 3
1589974022 235 214 43 9 1 3
1589974137 236 214 43 9 1 3
1589975171 237 214 43 9 1 3
1589978212 238 214 43 9 1 3
1589978950 239 214 43 9 1 3
1589983208 240 214 43 9 1 3
1589983559 241 214 43 9 1 3
1589983622 242 214 43 9 1 3
1589984351 243 214 43 9 1 3
1589985013 244 214 43 9 1 3
1589987239 245 214 43 9 1 3
1589991477 246 214 43 9 1 3
1589991707 247 214 43 9 1 3
1590046794 248 214 43 9 1 3
1590060252 249 214 43 9 1 3
1590114567 249 215 43 9 1 3
1590114652 249 216 43 9 1 3
1590317631 250 216 43 9 1 3
1590317698 251 216 43 9 1 3
1590365525 252 216 43 9 1 3
1590369927 252 217 43 9 1 3
1590370011 252 218 43 9 1 3
1590373629 253 218 43 9 1 3
1590373694 254 218 43 9 1 3
1590402513 254 219 43 9 1 3
1590403125 254 220 43 9 1 3
1590403325 254 221 43 9 1 3
1590416656 254 222 43 9 1 3
1590416737 254 223 43 9 1 3
1590417845 254 224 43 9 1 3
1590417901 254 225 43 9 1 3
1590418162 254 226 43 9 1 3
1590418261 254 227 43 9 1 3
1590418326 254 228 43 9 1 3
1590419651 254 229 43 9 1 3
1590420543 254 230 43 9 1 3
1590421843 254 231 43 9 1 3
1590454896 254 232 43 9 1 3
1590455464 254 233 43 9 1 3
1590458989 254 234 43 9 1 3
1590460291 254 235 43 9 1 3
1590466193 254 235 44 9 1 3
1590469556 255 235 44 9 1 3
1590469609 256 235 44 9 1 3
1590480778 257 235 44 9 1 3
1590481236 258 235 44 9 1 3
1590496148 259 235 44 9 1 3
1590497659 260 235 44 9 1 3
1590588326 261 235 44 9 1 3
1590644186 262 235 44 9 1 3
1590644725 263 235 44 9 1 3
1590645908 264 235 44 9 1 3
1590667838 265 235 44 9 1 3
1590761529 266 235 44 9 1 3
1590824903 267 235 44 9 1 3
1590914085 267 236 44 9 1 3
1590988682 267 236 45 9 1 3
1591007632 267 236 46 9 1 3
1591184211 267 237 46 9 1 3
1591187614 268 237 46 9 1 3
1591187660 269 237 46 9 1 3
1591188457 269 237 46 9 2 3
1591270051 270 237 46 9 2 3
1591270299 271 237 46 9 2 3
1591363532 272 237 46 9 2 3
1591516835 273 237 46 9 2 3
1591527531 274 237 46 9 2 3
1591528908 275 237 46 9 2 3
1591530687 276 237 46 9 2 3
1591532435 277 237 46 9 2 3
1591540108 278 237 46 9 2 3
1591594373 279 237 46 9 2 3
1591595943 279 238 46 9 2 3
1591595995 279 239 46 9 2 3
1591596018 279 240 46 9 2 3
1591599131 279 240 47 9 2 3
1591606462 279 240 48 9 2 3
1591669042 280 240 48 9 2 3
1591669104 281 240 48 9 2 3
1591670353 282 240 48 9 2 3
1591675301 283 240 48 9 2 3
1591687544 284 240 48 9 2 3
1591707815 285 240 48 9 2 3
1591839927 286 240 48 9 2 3
1591853204 287 240 48 9 2 3
1591864692 288 240 48 9 2 3
1591927371 289 240 48 9 2 3
1591942038 290 240 48 9 2 3
1591962761 291 240 48 9 2 3
1592028488 292 240 48 9 2 3
1592032177 292 240 49 9 2 3
1592040805 293 240 49 9 2 3
1592040847 294 240 49 9 2 3
1592043270 295 240 49 9 2 3
1592050580 296 240 49 9 2 3
1592056157 296 240 50 9 2 3
1592110222 297 240 50 9 2 3
1592110265 298 240 50 9 2 3
1592111321 299 240 50 9 2 3
1592142020 299 240 51 9 2 3
1592196325 299 241 51 9 2 3
1592196378 299 242 51 9 2 3
1592227084 299 243 51 9 2 3
1592228353 299 244 51 9 2 3
1592240591 299 244 52 9 2 3
1592275322 300 244 52 9 2 3
1592275354 301 244 52 9 2 3
1592284061 302 244 52 9 2 3
1592292884 303 244 52 9 2 3
1592293711 304 244 52 9 2 3
1592299224 305 244 52 9 2 3
1592300737 306 244 52 9 2 3
1592308816 307 244 52 9 2 3
1592309978 308 244 52 9 2 3
1592311127 309 244 52 9 2 3
1592312053 310 244 52 9 2 3
1592322660 310 245 52 9 2 3
1592323176 310 246 52 9 2 3
1592323307 310 247 52 9 2 3
1592323546 310 248 52 9 2 3
1592324325 310 249 52 9 2 3
1592386184 310 250 52 9 2 3
1592390013 311 250 52 9 2 3
1592390099 312 250 52 9 2 3
1592413391 312 250 53 9 2 3
1592419856 312 250 54 9 2 3
1592451924 312 250 55 9 2 3
1592459302 312 251 55 9 2 3
1592459377 312 252 55 9 2 3
1592459437 312 253 55 9 2 3
1592459494 312 254 55 9 2 3
1592459538 312 255 55 9 2 3
1592459629 312 256 55 9 2 3
1592459948 313 256 55 9 2 3
1592459991 314 256 55 9 2 3
1592476788 314 256 56 9 2 3
1592491163 314 256 57 9 2 3
1592501116 314 257 57 9 2 3
1592501328 314 258 57 9 2 3
1592504917 314 259 57 9 2 3
1592506228 314 260 57 9 2 3
1592506316 314 261 57 9 2 3
1592507194 314 262 57 9 2 3
1592544222 315 262 57 9 2 3
1592544247 316 262 57 9 2 3
1592544462 317 262 57 9 2 3
1592550415 317 262 58 9 2 3
1592551025 318 262 58 9 2 3
1592551116 319 262 58 9 2 3
1592573949 320 262 58 9 2 3
1592650233 321 262 58 9 2 3
1592650520 322 262 58 9 2 3
1592650858 323 262 58 9 2 3
1592662620 323 263 58 9 2 3
1592673204 324 263 58 9 2 3
1592673476 325 263 58 9 2 3
1592723828 326 263 58 9 2 3
1592732576 327 263 58 9 2 3
1592734821 327 263 58 9 3 3
1592736373 328 263 58 9 3 3
1592736413 329 263 58 9 3 3
1592736995 330 263 58 9 3 3
1592740079 331 263 58 9 3 3
1592740376 332 263 58 9 3 3
1592741616 333 263 58 9 3 3
1592741992 334 263 58 9 3 3
1592747670 335 263 58 9 3 3
1592748947 335 264 58 9 3 3
1592749039 335 265 58 9 3 3
1592761797 335 266 58 9 3 3
1592767377 335 267 58 9 3 3
1592768187 335 268 58 9 3 3
1592768415 335 269 58 9 3 3
1592784993 335 269 59 9 3 3
1592798597 335 270 59 9 3 3
1592841359 335 271 59 9 3 3
1592842779 335 272 59 9 3 3
1592842931 335 273 59 9 3 3
1592843759 335 274 59 9 3 3
1592848178 335 274 60 9 3 3
1592904006 336 274 60 9 3 3
1592904043 337 274 60 9 3 3
1592914130 338 274 60 9 3 3
1592916537 339 274 60 9 3 3
1592966093 339 275 60 9 3 3
1592966183 339 276 60 9 3 3
1592966881 339 277 60 9 3 3
1592966917 339 278 60 9 3 3
1592969445 340 278 60 9 3 3
1592971582 340 279 60 9 3 3
1593008505 340 279 61 9 3 3
1593011683 341 279 61 9 3 3
1593011771 342 279 61 9 3 3
1593104529 342 279 62 9 3 3
1593104551 342 279 63 9 3 3
1593158713 342 279 64 9 3 3
1593171462 342 279 65 9 3 3
1593251394 343 279 65 9 3 3
1593251423 344 279 65 9 3 3
1593262472 345 279 65 9 3 3
1593262641 346 279 65 9 3 3
1593262815 347 279 65 9 3 3
1593263125 348 279 65 9 3 3
1593263165 349 279 65 9 3 3
1593263572 350 279 65 9 3 3
1593439092 351 279 65 9 3 3
1593590428 352 279 65 9 3 3
1593591134 353 279 65 9 3 3
1593670036 353 280 65 9 3 3
1593670106 353 281 65 9 3 3
1593670379 353 282 65 9 3 3
1593789926 354 282 65 9 3 3
1593791367 355 282 65 9 3 3
1593972144 355 283 65 9 3 3
1593972261 355 284 65 9 3 3
1593972309 355 285 65 9 3 3
1593972367 355 286 65 9 3 3
1593972431 355 287 65 9 3 3
1593972710 355 288 65 9 3 3
1593972781 355 289 65 9 3 3
1593972816 355 290 65 9 3 3
1593972902 355 291 65 9 3 3
1594045565 356 291 65 9 3 3
1594045658 357 291 65 9 3 3
1594046694 358 291 65 9 3 3
1594464498 358 292 65 9 3 3
1594464622 358 293 65 9 3 3
1594464700 358 294 65 9 3 3
1594464765 358 295 65 9 3 3
1594470558 358 296 65 9 3 3
1594707941 359 296 65 9 3 3
1594708237 360 296 65 9 3 3
1594734619 361 296 65 9 3 3
1594780990 362 296 65 9 3 3
1594781696 363 296 65 9 3 3
1594783715 364 296 65 9 3 3
1594893402 364 296 66 9 3 3
1594894323 364 296 67 9 3 3
1594894617 364 296 68 9 3 3
1594895344 364 296 69 9 3 3
1594917087 364 296 70 9 3 3
1594963280 365 296 70 9 3 3
1594963315 366 296 70 9 3 3
1595000635 367 296 70 9 3 3
1595117539 368 296 70 9 3 3
1595146822 369 296 70 9 3 3
1595162269 370 296 70 9 3 3
1595169014 371 296 70 9 3 3
1595172583 371 296 70 9 4 3
1595225665 372 296 70 9 4 3
1595225714 373 296 70 9 4 3
1595247463 374 296 70 9 4 3
1595399959 375 296 70 9 4 3
1595408223 376 296 70 9 4 3
1595418003 377 296 70 9 4 3
1595469399 378 296 70 9 4 3
1595470350 379 296 70 9 4 3
1595471406 380 296 70 9 4 3
1595488454 381 296 70 9 4 3
1595496698 381 297 70 9 4 3
1595502238 381 298 70 9 4 3
1595502253 381 299 70 9 4 3
1595502385 381 300 70 9 4 3
1595506598 382 300 70 9 4 3
1595506664 383 300 70 9 4 3
1595516985 383 301 70 9 4 3
1595606060 383 301 70 9 5 3
1595607959 383 301 71 9 5 3
1595667070 384 301 71 9 5 3
1595667967 385 301 71 9 5 3
1595668438 386 301 71 9 5 3
1595669359 387 301 71 9 5 3
1595669821 388 301 71 9 5 3
1595719783 389 301 71 9 5 3
1595751384 390 301 71 9 5 3
1595755520 391 301 71 9 5 3
1595773195 392 301 71 9 5 3
1595814834 393 301 71 9 5 3
1595818062 393 302 71 9 5 3
1595898876 394 302 71 9 5 3
1595898910 395 302 71 9 5 3
1595900227 396 302 71 9 5 3
1595913511 396 303 71 9 5 3
1595914594 396 304 71 9 5 3
1595915048 396 305 71 9 5 3
1595915117 396 306 71 9 5 3
1595934087 397 306 71 9 5 3
1595934130 398 306 71 9 5 3
1595951359 398 307 71 9 5 3
1595951739 398 308 71 9 5 3
1595951928 398 309 71 9 5 3
1595989467 399 309 71 9 5 3
1595989511 400 309 71 9 5 3
1595990226 401 309 71 9 5 3
1595991452 402 309 71 9 5 3
1595992646 403 309 71 9 5 3
1595993979 403 310 71 9 5 3
1595994096 403 311 71 9 5 3
1595994656 403 312 71 9 5 3
1595994842 403 313 71 9 5 3
1595995268 403 314 71 9 5 3
1596000780 403 315 71 9 5 3
1596002301 404 315 71 9 5 3
1596002326 405 315 71 9 5 3
1596005937 405 316 71 9 5 3
1596006139 405 317 71 9 5 3
1596006779 405 318 71 9 5 3
1596011075 406 318 71 9 5 3
1596011133 407 318 71 9 5 3
1596021508 407 319 71 9 5 3
1596021643 407 320 71 9 5 3
1596022303 407 321 71 9 5 3
1596024145 407 322 71 9 5 3
1596028464 407 323 71 9 5 3
1596029185 407 323 72 9 5 3
1596091337 408 323 72 9 5 3
1596092013 408 324 72 9 5 3
1596092190 408 325 72 9 5 3
1596095151 408 326 72 9 5 3
